,encontrado,qtd_comparacoes,id_localizado,n_buscado,vetor,salto,tempo
4446,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",77,0.054670095443725586
4447,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",78,0.055393218994140625
4448,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",79,0.05611300468444824
4449,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",80,0.056835174560546875
4450,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",81,0.05755805969238281
4451,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",82,0.05827903747558594
4452,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",83,0.058997154235839844
4453,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",84,0.05971527099609375
4454,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",85,0.06043291091918945
4455,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",86,0.061155080795288086
4456,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",87,0.06187701225280762
4457,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",88,0.06260204315185547
4458,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",89,0.06336426734924316
4459,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",90,0.06424212455749512
4460,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",91,0.06506609916687012
4461,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",92,0.0658109188079834
4462,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",93,0.06654906272888184
4463,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",94,0.06728029251098633
4464,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",95,0.06800413131713867
4465,True,66,65,704,"[1, 19, 22, 39, 58, 60, 77, 103, 106, 110, 113, 120, 122, 123, 130, 154, 163, 172, 189, 196, 199, 203, 204, 217, 234, 244, 249, 269, 283, 288, 294, 297, 305, 307, 331, 338, 351, 362, 384, 406, 407, 416, 418, 425, 438, 444, 459, 465, 466, 491, 495, 518, 521, 539, 541, 543, 549, 558, 564, 577, 603, 633, 641, 642, 700, 704, 713, 728, 732, 742, 755, 756, 758, 760, 762, 764, 780, 827, 830, 857, 860, 872, 876, 879, 885, 887, 904, 905, 915, 928, 933, 957, 958, 977, 983, 995, 1000]",96,0.06872820854187012
4466,True,37,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",1,0.0001671314239501953
4467,True,20,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",2,0.0008871555328369141
4468,True,14,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",3,0.0016069412231445312
4469,True,11,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",4,0.002323150634765625
4470,True,10,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",5,0.0030400753021240234
4471,True,8,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",6,0.003751993179321289
4472,True,8,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",7,0.0044710636138916016
4473,True,10,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",8,0.005192995071411133
4474,True,6,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",9,0.005945920944213867
4475,True,11,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",10,0.006691932678222656
4476,True,8,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",11,0.0074100494384765625
4477,True,5,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",12,0.008122920989990234
4478,True,14,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",13,0.008836030960083008
4479,True,12,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",14,0.009546041488647461
4480,True,10,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",15,0.01026010513305664
4481,True,8,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",16,0.010972023010253906
4482,True,6,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",17,0.011683940887451172
4483,True,4,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",18,0.012401103973388672
4484,True,20,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",19,0.013116121292114258
4485,True,19,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",20,0.013826847076416016
4486,True,18,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",21,0.014547109603881836
4487,True,17,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",22,0.015262126922607422
4488,True,16,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",23,0.015974044799804688
4489,True,15,36,367,"[11, 14, 16, 40, 47, 48, 52, 72, 75, 77, 81, 114, 115, 126, 128, 131, 153, 154, 157, 159, 176, 194, 217, 222, 233, 257, 272, 277, 285, 295, 305, 306, 308, 339, 345, 346, 367, 370, 385, 391, 392, 396, 412, 427, 439, 442, 445, 448, 485, 503, 505, 515, 524, 535, 539, 548, 557, 569, 578, 582, 584, 598, 613, 622, 625, 635, 638, 640, 648, 660, 663, 664, 678, 716, 741, 771, 776, 826, 834, 844, 854, 863, 870, 871, 878, 889, 898, 911, 919, 944, 946, 951, 957, 958, 975, 978, 982, 988]",24,0.01668405532836914
